"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAD2L1BP",0.111071267755313,3.17332668419089,6.76698472589079,1.41902041693551e-10,1.23679413588527e-09,13.2493522359538
"PARP14",0.111064436735633,3.46828657287602,3.7615435971906,0.000221681341261643,0.000650896212700476,-0.543024621178202
"MSL3L2",0.111062630670768,2.57835692703939,0.79281170010892,0.428825899083681,0.535593820034415,-7.07207607707791
"SPRYD3",-0.111062007463763,3.33326885610073,-6.04479449336039,7.19933502418866e-09,4.7565180351615e-08,9.40984565101255
"CACNB3",-0.111051004745682,3.26019244497121,-4.15832826937715,4.75249635026366e-05,0.00015831964614674,0.915198236063766
"MYBPH",0.111045062710305,0.50885488659811,0.52435401012105,0.600612311705971,0.693197577975923,-7.24869193065546
"C1QC",0.111033902908874,3.3127392898646,2.36612895098454,0.0189298104358857,0.0364923572269714,-4.62217445803851
"MMP25",0.11101019213422,2.32856589589532,1.50750368045662,0.133257690678562,0.202280657240204,-6.25500892603323
"PIH1D1",0.111008802943981,3.42837480462022,6.04510540684247,7.18760661371876e-09,4.75032669311403e-08,9.41143588565804
"POU2AF1",-0.110971460558367,2.18603799090533,-0.727445512865303,0.467802780943192,0.573260389125897,-7.12167902744817
"CCT3",0.110952203465774,3.71868546984637,9.67249533211695,2.11370744563433e-18,6.40501033638759e-17,31.0117812770469
"DKFZp761E198",0.11094532899455,3.12640724234324,4.66657722964831,5.5977260332397e-06,2.23233281804499e-05,2.96028078274067
"DPY19L1",-0.1109378050932,3.19761117164348,-3.36973191461937,0.000902613407170075,0.00233876337506547,-1.85773173938819
"IFITM4P",-0.110918296572238,-0.197726650679182,-1.16092162865035,0.247055915716842,0.341736941077023,-6.71382048977338
"C6orf108",0.110911227737058,3.31593277158337,4.35156830736055,2.15325832898789e-05,7.65666288820097e-05,1.6698736594928
"SNORD15B",0.110894652228024,-0.0618954890343137,0.808716829188424,0.419637883422458,0.526828421210264,-7.05936525432477
"QRICH2",0.110868669503255,2.71625516530621,2.58950499294304,0.0103171535306756,0.0211821891976667,-4.08459846392149
"PLAC4",0.110855472051638,1.28283364813424,0.506019466537518,0.613399626063012,0.703506879043583,-7.25813651471069
"DUSP5",-0.110820043390269,3.07909630946101,-2.07670658420887,0.0391050106044452,0.069568735648466,-5.25027828300333
"C2orf61",-0.110813506024381,-0.151087179812935,-1.06772546446706,0.286929953608702,0.386569866628933,-6.81715261674636
"CRH",0.110762950882778,0.0975375239116999,0.872182430508225,0.384153484430467,0.490718026292129,-7.00614971011503
"HSPD1",0.110757926124054,3.71475175156821,8.08337124401817,5.88171130612168e-14,8.87807974004928e-13,20.9055286721318
"CD2AP",0.110740618574277,3.38210187011883,4.78720883124735,3.2815554004651e-06,1.36035019285686e-05,3.47365105605206
"SC65",0.110731436463289,3.31553064853966,3.7166209967465,0.000261957283802148,0.000758434084180615,-0.700179959915895
"DYNLT1",0.110712137605767,3.47231486875643,5.91669762991521,1.40286741749466e-08,8.80385591091092e-08,8.75950403379166
"ADAM6",0.110697110493531,3.56654344658886,1.36312176141558,0.174374965652372,0.254330481533073,-6.46036697010505
"MRPL51",0.11062921601262,3.48454740029051,6.23505907062172,2.62812365070578e-09,1.86553809967152e-08,10.3934264426179
"CCDC55",-0.110606981115782,3.18760065040315,-5.52770104402425,1.00360913161873e-07,5.42627518412905e-07,6.84554057441627
"EPHX3",-0.110541625411188,1.77837979458901,-0.660215086809138,0.509874562386741,0.612414752736199,-7.16826933489193
"CDC123",0.110534236002656,3.39632704496984,8.79688676630564,6.52906918741665e-16,1.35636364119209e-14,25.3455060738962
"ABCC6",0.110522765103516,2.31539318095749,0.890243157550603,0.374403705344221,0.480395356026196,-6.99027688569781
"OLFM4",0.110516941967313,1.93135636732,0.392075503846905,0.695419413398745,0.770432492132504,-7.30931217538075
"AVIL",-0.110494021262241,2.27686221805692,-0.891804264066322,0.373568268329069,0.479567699248205,-6.98888973879988
"MGST1",0.110491942443697,3.16156219146633,1.16679998309114,0.244678863715427,0.339145588005383,-6.70701681794199
"NTN3",-0.110479928437166,0.445801807723195,-0.623410520793152,0.533724252509949,0.63419252875914,-7.19187081086482
"RPP38",0.110420536409821,3.14465397746917,7.86882014021835,2.19796079863587e-13,3.02534891074531e-12,19.6068775424162
"APOBEC3H",0.110364194028929,1.53444233139985,0.669854696384016,0.503722154239734,0.606555860440169,-7.1618650931749
"C6orf150",-0.11033496745585,2.40887771712004,-1.00423938532489,0.316475268700271,0.418759809546206,-6.88265001630782
"KIAA0317",0.110334403717166,3.3102859414287,6.92395142858476,5.83650311502012e-11,5.41738250901753e-10,14.1203580252751
"ISM1",0.110306579648921,2.64499963857925,0.980633787555223,0.327956716602923,0.430783899111239,-6.90599019196776
"ZPBP2",0.110258693366682,-0.0882180461837072,1.24222628438201,0.21560600347924,0.305169694046955,-6.61671225114112
"SPRY3",0.110228323554568,2.8299524929624,1.98476893273049,0.0485355254041044,0.084179316091421,-5.43341748975648
"CREBBP",-0.110220343806568,3.43430383796173,-5.12117966822349,7.11130893138294e-07,3.32559726795771e-06,4.94849084705643
"SYNGR2",0.110214071749353,3.59767392513972,5.75840100467392,3.15807322448851e-08,1.86076998674468e-07,7.9693971831649
"KLHDC9",0.110191094332702,2.95890371289502,1.63449521189855,0.103726079571713,0.163180906350971,-6.05770872099223
"NOD1",-0.110189910765025,3.05561515601661,-5.07372670511631,8.87668002426767e-07,4.09041800066357e-06,4.73423134861462
"JAG1",-0.110182478528341,3.37314797455139,-3.5377658629647,0.000501499278519449,0.00136563675154668,-1.30948982716095
"GRAMD3",-0.110158793237872,3.23176487799613,-4.21339165146286,3.80310675090682e-05,0.000128865653501805,1.12732617794773
"NGB",0.1101172798083,0.252619514888446,0.583728834349619,0.560059726363289,0.658407534329773,-7.21580672341364
"LOC254559",0.110112472878333,2.04327893676911,0.648038316170286,0.517702560258159,0.619821004945282,-7.17622706255955
"SH2D5",0.110112205666581,1.80704198339965,0.776691533840681,0.438257318913666,0.544639113995022,-7.08470274077867
"CXCR4",0.110100358181379,3.39300070565041,2.96796162683932,0.00336326203411703,0.00773047715860525,-3.07110238261658
"ANKMY2",-0.110086238150586,3.03957800105065,-4.62362484618085,6.75386858120379e-06,2.64780555991902e-05,2.78002624629369
"EIF5A",0.110083219653003,3.7223098871965,7.31566736434189,6.04656669384629e-12,6.65089331046379e-11,16.3462083939337
"CNTD1",0.110046383713972,2.32267473618093,1.60521702348984,0.11002202575278,0.171744816867632,-6.10457606169533
"TARS",0.110031164853338,3.45215494366378,6.73332011143792,1.71420552835103e-10,1.47179188759274e-09,13.0641699150807
"ARMCX3",-0.110012632698428,3.33927340981199,-2.90841609251181,0.00404278233367456,0.00913911900447341,-3.23900232236516
"THOC6",0.109994447886462,3.28128998645839,5.17565709702652,5.50321082124995e-07,2.61483615324234e-06,5.19635176779123
"SETMAR",-0.109929752435321,3.12682343564131,-5.85651483978796,1.91310040601783e-08,1.16962640417674e-07,8.45732833159561
"HCLS1",0.1098931676664,3.18288835770628,2.23715701829497,0.0263783889313006,0.0491040106563176,-4.91168637663213
"SLC15A4",-0.109886898582382,3.13957333567064,-5.63831862173064,5.7878071790694e-08,3.25829823694394e-07,7.38026041656284
"COX8A",0.109871822403823,3.53726465807509,6.2117312446576,2.97691700927621e-09,2.09454799769291e-08,10.2717194561404
"HLA-DMB",0.109839707962442,3.37752808041411,2.39715133657831,0.0174421496655481,0.0339165066014147,-4.55024634617427
"TBC1D3P2",-0.109832802541678,-0.130770869725529,-1.24694930286032,0.213872686936285,0.303247151312489,-6.61087226945475
"AP4E1",-0.109748884352616,2.92302773814838,-4.44878044403676,1.43138035246911e-05,5.28273726787638e-05,2.0602364051267
"GNRH2",0.109744045282675,-0.108519675144934,0.841064167169151,0.401315258983871,0.508642290948109,-7.03274077691178
"PRICKLE3",0.109740350914494,2.92162408170695,4.54025095317685,9.68842046651931e-06,3.69196975833643e-05,2.43398472710713
"RALGAPA1",-0.109736318640574,3.07477412407134,-4.01271490287342,8.47693814815615e-05,0.000269941183033335,0.365586480528679
"TNFRSF10C",0.109710087824089,2.32027828028465,1.03208879950522,0.303275494690465,0.404481070455196,-6.85440719862782
"HCG9",-0.109700184366128,-0.140867308517213,-1.37096503171603,0.171920514904173,0.25144217563028,-6.44973153203702
"C9orf72",-0.109657971985081,3.03586370033751,-3.02890374563847,0.00277772592662138,0.00649575898193656,-2.89604215606609
"KLHL9",-0.109643049155096,3.28010680625383,-5.33651032654895,2.55329265731793e-07,1.27702656583801e-06,5.93980051974622
"ZNF705D",0.109629690428979,-0.0121276837107388,1.16736675784102,0.244450532675859,0.338877454867311,-6.70635903486605
"PHC1",-0.109628757420235,3.21866030954551,-4.00147715091951,8.85836478165701e-05,0.000281331613420284,0.323860780707308
"TMEM106B",-0.109624565808963,3.33670722441392,-4.17931926342778,4.36655597670229e-05,0.000146431135773886,0.995788601013215
"TPRX1",0.1096057968762,0.016440295337014,1.32672672357635,0.186110144666083,0.268627284948516,-6.50893434556192
"PGAP2",0.109589720097415,3.2257460759684,6.07444768646324,6.16103934122357e-09,4.11778121940286e-08,9.56176689290498
"PCDH11Y",-0.10958450745533,-0.00330965531384951,-1.04455541329507,0.2974878837749,0.398079443917126,-6.84151682983014
"SFXN3",-0.109573245204435,3.18914996891642,-3.89861253875294,0.000131956619654952,0.000406521608724497,-0.053427980164269
"TAP1",0.109504657765802,3.51312114289647,3.4885513300008,0.00059704526553881,0.00160414121944967,-1.47250875674956
"SPHAR",-0.109502649669324,2.8228904481722,-3.54947459430496,0.000480985698003812,0.00131385967201773,-1.27040894933268
"YAF2",-0.109470238438647,2.99167670240709,-5.86951295008954,1.78944136002741e-08,1.102385596023e-07,8.52240716517178
"XPC",-0.109435682171703,3.29887035247251,-6.26886321895863,2.19277145955703e-09,1.580913691647e-08,10.5703354028861
"DAB2IP",-0.109430142067894,3.3739714321678,-6.29857248092844,1.86916927691113e-09,1.36519137727569e-08,10.7263434981208
"PCA3",-0.109411061045689,-0.0736749814236875,-1.12477493973932,0.262030904994176,0.358100018076476,-6.75491159240004
"RERE",-0.109380817433428,3.55773881868653,-5.49807186681797,1.161580719659e-07,6.21370137559028e-07,6.70363289983911
"WDR81",-0.109380738031995,3.22075224350371,-5.0422792860139,1.0273551848553e-06,4.68906779841884e-06,4.59308774709855
"LAMA5",0.109371831159064,3.62275718023488,4.38192176580531,1.89685897295692e-05,6.82686286194944e-05,1.79099763754278
"SPINK8",0.109369978307365,0.0812673034948284,0.863314472697189,0.388997478418139,0.495805704465776,-7.01382521339429
"LY75",0.109365578726894,3.04780159659639,1.6149890001252,0.107887687389282,0.16880540325968,-6.08902522147332
"GPR26",0.109356192124462,0.288405809212582,0.56633498620228,0.571800278050654,0.669242458209835,-7.22580427983251
"DNMBP",-0.109347696100599,3.21522681391004,-3.56536750985963,0.000454400662874028,0.00124681750511636,-1.21718031505355
"GLMN",0.10932888375025,2.86826502865282,4.09242783686799,6.1872174421114e-05,0.000202006835184684,0.664408630840756
"LOC100272228",-0.10929468153345,2.14116148251276,-1.05947559699538,0.290659585504533,0.39052790645684,-6.82588826739401
"RSU1",-0.10927171936494,3.35440146287519,-5.21995428734993,4.46148808069029e-07,2.1523448961932e-06,5.39936880498969
"FAM117B",0.109260994570983,3.20358733719873,5.44257432011924,1.52522704157188e-07,7.9665241354886e-07,6.43934445849213
"CTSC",0.109234722604788,3.5267417511041,4.64293902240773,6.20804089718954e-06,2.45435024758223e-05,2.86091441015439
"PCF11",-0.109224429788842,3.27587099795365,-5.37185387030677,2.15214791935708e-07,1.09030130193486e-06,6.1054477954304
"PDXK",0.109218714944652,3.55219892188923,4.90398171253255,1.93868474583526e-06,8.38875591868721e-06,3.98048151674088
"GPATCH4",0.109181840430136,3.2474069180208,4.35634949252641,2.11077493925975e-05,7.5162088356641e-05,1.6889066124647
"SPIN1",-0.109178223674742,3.49586163195314,-4.31087712392763,2.54954895103578e-05,8.92863376941879e-05,1.50859034395529
"AMOT",-0.109148883735809,3.1563527785919,-1.82264440179823,0.0698487711788727,0.115816883734507,-5.73690515056187
"BBS2",-0.109134421236501,3.22677586644766,-4.05112779200389,7.28780218431084e-05,0.000235045617503277,0.508963875389744
"TIGD1",0.109119499908986,2.93720131119679,3.24058009681252,0.00139693781554213,0.00347655846869081,-2.26291476965042
"IL4R",-0.109076387204677,3.20751112575838,-2.79783745054758,0.0056468847206568,0.0123243121418775,-3.54248867818127
"LPIN1",-0.109071921542529,3.20907868688814,-4.37486005285519,1.95375594637687e-05,7.00660901858698e-05,1.76275621202724
"ATP11C",-0.10904816034417,3.11405897374781,-3.762924502999,0.000220541320991166,0.000647832093191396,-0.538167749115207
"NOL10",0.109013173565699,3.27494925469652,7.31282879538425,6.1482539142693e-12,6.74801005590635e-11,16.3298205867516
"FUT4",-0.108993824718678,2.87401756681313,-2.5591187428597,0.0112319883189845,0.02281150943518,-4.16039833805537
"C7orf71",0.108984287103948,-0.121266175635046,1.51234514121812,0.13202275119567,0.200701247574647,-6.24777253944203
"LOX",-0.108939726594183,2.96304916115051,-1.68720109019836,0.0931218435404908,0.148927992044645,-5.97126195954247
"TOPORS",-0.108938418515971,3.13630624588592,-4.06098718045056,7.00926103108367e-05,0.000226788084517288,0.545951235830806
"TPCN1",-0.108849926171144,3.29908222847432,-4.84551819957195,2.52603680701697e-06,1.06757902051592e-05,3.72552682930667
"JUNB",-0.108841302164032,3.54310825203706,-3.52523046724273,0.00052437047837266,0.00142176930969961,-1.35120366004063
"MYBL1",0.108831086980199,2.63293496231158,2.33407109325924,0.0205834814047573,0.0393191519373651,-4.69557246062321
"DHX37",0.108820632804385,3.25063780288175,6.89404688139991,6.91920699515384e-11,6.36080931383874e-10,13.9534680354248
"CEACAM19",-0.108819015173225,2.687112257748,-1.54358858055881,0.124266964291183,0.190527550592075,-6.20052878216476
"YKT6",0.108815490447696,3.48329008505567,7.89035910572911,1.9270226185924e-13,2.68729638666128e-12,19.7364316058264
"LOC100130264",0.108777078315178,-0.109606862575987,1.52477364497422,0.128893439168391,0.19667815331533,-6.22909221530679
"PRMT8",-0.108774680506476,0.523648786940637,-0.497605796095936,0.619307928000363,0.707825651246969,-7.2623583847577
"SOX12",0.108769846410848,3.3780838095974,4.04429052937498,7.48712388003354e-05,0.000240780455324858,0.483358743820351
"GJD2",0.108754885865794,-0.0487042774240792,1.46263275400736,0.145135704891512,0.217363774750566,-6.32099629383409
"MAP1D",-0.108746466993714,2.54391362860675,-2.19886127712525,0.02903312127891,0.0534630747410504,-4.99468242022038
"FAM169B",-0.108745052056568,0.103233084443415,-0.763905878599889,0.445822531470384,0.551862511927005,-7.09453419748252
"SNRPD3",0.108741052165858,3.497509742592,8.63585151351584,1.82971001907295e-15,3.50813383390476e-14,24.3281891068085
"C10orf57",0.108706115700436,3.26282239975617,4.49868352499976,1.1576988700779e-05,4.34995150679465e-05,2.26337106298066
"OR56A3",0.108705734255645,0.0957259450907915,0.853509045111303,0.394396940959446,0.501735653868296,-7.02222148616438
"PMS2L2",0.108675361877616,2.47246511312422,2.45595561872181,0.0149032380648118,0.0293994273366639,-4.41147881152584
"TRIML2",0.108675316490015,0.0230996696090587,0.882663876890404,0.378476333713445,0.484664247627074,-6.99697730839079
"ABHD5",0.108665323896964,3.17190487948008,4.91375430263923,1.85438137404386e-06,8.04803718655978e-06,4.0233332857894
"PDE4B",-0.108653175594992,2.82690098374249,-2.21388917845091,0.0279649321745271,0.0517169765761437,-4.96227598045321
"ATP13A5",0.10861626997929,0.0739512099600629,0.807319118794692,0.420440604820738,0.527540387779745,-7.06049230854208
"MRPL17",0.108595746740499,3.37440167634868,6.41130111642813,1.01548992503143e-09,7.75118843913196e-09,11.322753508961
"DIAPH2",-0.108587023362974,2.8612569132282,-2.07830564936258,0.0389559452056604,0.0693525268874691,-5.24702263652848
"RBM8A",0.108573707514333,3.50035924909167,7.0984423742692,2.14434581348275e-11,2.14551700533718e-10,15.1028689710362
"TBX18",0.108572532910873,1.81390821897178,0.392558476082427,0.695063172085568,0.77016485102256,-7.30912261392961
"PSMB5",0.108562075542371,3.53789216995639,7.92259170621895,1.58213597648184e-13,2.23887795379814e-12,19.9306521439246
"YIPF1",0.108483074371353,3.25049564359869,6.78170912742561,1.30621555020402e-10,1.1459098629587e-09,13.33053003175
"RPL29P2",-0.108472694849476,-0.141368207874963,-0.849589191100215,0.396568171098262,0.503607588593463,-7.02555137272965
"ST13",-0.108471089039331,3.60867769457328,-8.43278808880497,6.63088500615769e-15,1.17415609630126e-13,23.0576501842526
"MAGI3",-0.108470548909504,3.0049706904684,-3.30193403528138,0.00113704987685432,0.00288173714859659,-2.07220073319645
"RTN2",-0.108454195203799,2.79665679549344,-1.84377653400038,0.0666934481704442,0.1112993518909,-5.69876124645162
"ORM1",0.108414813830078,1.76620717216649,0.392611865646868,0.695023795994794,0.77016485102256,-7.30910164479276
"PPAN",0.108360674653209,3.28012112586415,4.44231274058273,1.47110557188956e-05,5.41645320284058e-05,2.0340448626183
"ADD1",-0.108334657916872,3.57719378804808,-8.89550790097201,3.45991812917382e-16,7.50493113250611e-15,25.9726127997123
"MRPL55",0.108312883651356,3.31128277250915,4.43821670135325,1.49680932051559e-05,5.50003731176324e-05,2.01747374362041
"FAM55B",-0.108310039935381,0.146168732521913,-0.669917837280318,0.50368198559379,0.606555860440169,-7.16182283977709
"GTPBP4",0.108305118884295,3.37865670072881,6.75688644684553,1.50187421789954e-10,1.30337068754925e-09,13.1937427961392
"TRUB2",0.108298313208691,3.27112607186506,7.17214685741835,1.39888561038827e-11,1.43894558116049e-10,15.5222661467238
"SRP19",0.108290337006475,3.27579358372821,7.46927823755159,2.43947234360837e-12,2.84972795339433e-11,17.2384493693538
"TUBA1B",0.108283442314045,3.86272462141907,8.15610397548717,3.74745718292476e-14,5.87665445082621e-13,21.349798604656
"UGT1A1",0.10826961389278,0.115362330470336,0.98902134174537,0.323846313831269,0.426691975285335,-6.89775990943757
"CDK8",-0.10826149741336,2.69278375530281,-0.932946572454185,0.35197114977095,0.456701264586891,-6.95146330174183
"RBP1",-0.108259159252825,3.48892529310501,-1.97222794295996,0.0499602213530854,0.086423591766334,-5.45778173374258
"SNX33",-0.1082529693706,3.21572478217544,-7.2958099642285,6.79430825161938e-12,7.40065435558822e-11,16.2316433528189
"SPRED2",-0.108244914728313,3.2116297458018,-2.77558628071226,0.00603246077549969,0.0130780115209354,-3.60224474682053
"SLC39A7",0.108241611210685,3.60894201584307,6.83041170131741,9.92433177198765e-11,8.8449893647644e-10,13.5998176427758
"LOC150786",-0.108241478933856,2.27474757155759,-1.60594464853078,0.109861952483568,0.171521515805096,-6.10342130923399
"ASB14",-0.108198783340907,1.53422317003545,-1.27088993814522,0.205242294844465,0.292636912432662,-6.58093431162999
"PNO1",0.108195624359132,3.16969395656077,5.46951045995064,1.33667636181287e-07,7.05298909842656e-07,6.56737135691777
"HOXB5",0.108151154797692,2.96807270853673,0.704388512191288,0.482009279577401,0.586638219047182,-7.13816355423915
"NDUFV2",0.108150052516021,3.4421258638376,6.73808522887134,1.66901495064756e-10,1.43543833847627e-09,13.090346634377
"NOP58",0.108122438836641,3.4453917307003,8.06917489397361,6.42120659840974e-14,9.66346035582933e-13,20.8190478117056
"RRP7A",0.108112712058535,3.35172375440062,4.29114572408679,2.76601670495266e-05,9.61995212659667e-05,1.4308355317979
"CROCC",-0.10811222082356,3.28643893829675,-4.01307398497065,8.4650119691578e-05,0.00026963696274805,0.366921391307842
"PVR",0.108111873849831,3.33839158628348,4.94163031670167,1.63294734995229e-06,7.1627170328447e-06,4.14593367696735
"FAM71F2",0.108102420977773,1.3272189611177,0.636416200199006,0.525232010097439,0.626084178868841,-7.18368472169139
"SEMA4D",0.108095230337368,3.31572794464727,5.40274584807323,1.85232244383033e-07,9.5146952754588e-07,6.25090014414686
"OR51B4",0.108080210868492,-0.0323561218315864,1.3034363134815,0.193922541022348,0.278566661259006,-6.53933662722239
"SLC35B2",0.108066602087332,3.4156715903743,7.69313227254492,6.38409599597243e-13,8.14214673511648e-12,18.5571741664592
"INO80D",-0.108047187577767,3.10941260333641,-3.30091093404257,0.00114098722464174,0.00288903607657722,-2.07540727885209
"MYBPC1",-0.108024312120921,0.0491350674148071,-0.875159160570578,0.382535860593368,0.488930618217491,-7.00355580349773
"WISP3",-0.108022208009634,0.994481515290408,-0.384765855653369,0.700819256353906,0.774923663015121,-7.31215268425887
"GPR89B",0.108020850583159,1.73258519848027,0.642497105041261,0.521285432515333,0.623038122812365,-7.17979950115619
"LRTM1",0.108005938893609,0.0178839586289374,0.973196765338242,0.331629702630739,0.434730037582099,-6.91322969623805
"APPBP2",-0.107991750886416,3.25394306232449,-5.17121269891784,5.61991779631488e-07,2.66463443561273e-06,5.17605558546649
"BAIAP2L2",0.10797699541247,2.52374989062179,0.895233756633375,0.371737037546363,0.477551513680783,-6.98583394068196
"SP140L",-0.107910982672672,2.91857546821086,-1.68728041589934,0.0931065703887549,0.148915826645273,-5.9711298414019
"CXorf23",-0.107905894970534,2.81591936310971,-3.2585103933232,0.0013157825528711,0.00328798787486429,-2.20751218772812
"LOC92249",-0.107890212152597,3.1353641554494,-3.11351902998979,0.00211940915189996,0.00508068211038973,-2.64760707936546
"LOC339047",-0.10788189653463,3.30468287543385,-4.16202287836672,4.68228403774784e-05,0.000156109704905124,0.92935817167926
"ALDOA",0.107881544303492,3.86746957679119,6.98204436097734,4.18852892730085e-11,3.98315462076637e-10,14.4458202933176
"FAM9C",0.107878934475021,-0.026377338343084,0.730159421093586,0.466146126364798,0.571712306631807,-7.11970398769416
"SIAH1",-0.107851997114996,3.16687661869004,-6.13742682169803,4.41873241732216e-09,3.03379478505822e-08,9.88611650402951
"BAMBI",-0.107809746205683,3.03728808935311,-1.28448218291607,0.200457356747682,0.286707090341581,-6.56368780112503
"BNIP2",-0.107804312310118,3.21638941951347,-5.30268747655515,3.00481635010419e-07,1.48808194325263e-06,5.78204879116322
"COX6A2",-0.107787372088491,0.26203507826129,-0.654788638068541,0.513355301476637,0.61553151731856,-7.17183383152328
"C14orf142",0.107784399721933,3.05844405613786,3.94241466909496,0.000111467343337088,0.000348170181001563,0.10620323612491
"ITGAM",-0.107778781390523,2.66926898841085,-1.45251945430418,0.147922440697535,0.221093688065274,-6.335599517758
"PIGZ",-0.107772585525734,2.62450027583163,-1.16429025058708,0.245691747701417,0.34022743916469,-6.70992575685357
"RCBTB1",-0.107698863444774,3.13518245418409,-3.21684857007334,0.00151150908126254,0.00373860555990198,-2.33581927190008
"ABCC13",0.107694522103509,0.0094308391308989,0.910363102292416,0.363725615515174,0.469074250444714,-6.97221429921709
"C11orf51",0.107688624563802,3.25545874213854,4.39930785294532,1.76347362981947e-05,6.37298370059041e-05,1.86068854193578
"PRPS2",-0.107683118153073,3.32526656592061,-3.942925847818,0.000111247115983192,0.000347556687469348,0.108075174345392
"EME2",0.107652656022747,1.79356097791329,0.949399707914608,0.34356182396878,0.447605502993139,-6.93602784431273
"SNORA81",0.107645467876874,-0.0637012427979588,0.915910699110071,0.360815469923634,0.465867401450064,-6.96716356029868
"PLA2G16",-0.107620067313634,3.15397134519159,-2.02143003654432,0.0445663684523159,0.0781666716583355,-5.36134264286373
"LAMA3",-0.10761976274959,3.22519642263835,-1.72549255083889,0.0859815215698756,0.13888686502241,-5.90678555943607
"SIRPD",-0.1076178263813,-0.135882260171032,-1.24293211499889,0.21534632235905,0.304886091608038,-6.61584088299408
"TAS2R13",-0.107603470649418,-0.212649932985917,-1.12781308871815,0.260748441784562,0.356782905574842,-6.75150724798812
"LSM12",0.107595996501236,3.34043668303281,7.73022227262541,5.10245299923637e-13,6.60144577425406e-12,18.777723305252
"MSTO2P",0.107585801437406,2.75029074007899,2.64498017864766,0.00881771369004094,0.018414939223548,-3.9440576730945
"PRAM1",-0.107540959643382,2.18102520782492,-0.973667758219187,0.331396297694791,0.434508868166291,-6.91277283146101
"ZAR1",-0.107507137152017,-0.0946704640592387,-0.970588453549072,0.332924213643253,0.436086572356031,-6.91575580397224
"BAZ1A",0.10749175549772,3.2886665596966,4.61035608723328,7.15534695711529e-06,2.79270572405249e-05,2.72461397330304
"DAGLB",0.107490129242525,3.18899025955846,6.65341506122945,2.67854225395135e-10,2.22029226488579e-09,12.6269634625026
"TMCO3",-0.107441933125541,3.2302065109438,-3.21097278276628,0.00154119301872331,0.0038050208919742,-2.35379541926095
"SMAGP",0.1074273793822,2.97206806798218,2.52571296807369,0.0123208972035526,0.0248005593396054,-4.24276327303007
"SNHG12",0.107413440738759,3.05282604201794,3.12443305320956,0.002045890458767,0.00492083297142681,-2.61511030041128
"PSMA7",0.107367227001463,3.57779980981631,6.40666604476282,1.04142461073943e-09,7.93411997391694e-09,11.2980930836952
"CCDC151",0.107361643601443,2.39576287522165,0.853639569557094,0.394324767582417,0.501707184717344,-7.02211034484382
"ITGA5",-0.107349867412857,3.35481427085585,-3.88866353384203,0.000137085004355799,0.000420712750955482,-0.0894726142951052
"FREM2",0.107335189143152,2.91074019350984,0.786424128637309,0.432548770566458,0.538874205606473,-7.07711019208446
"HLA-G",-0.107330296711719,2.59241817353511,-1.19669470586614,0.232840535035554,0.325131288303059,-6.67189196354429
"LOC147727",-0.107328777555551,3.17534479686767,-3.51386968095841,0.000545941197040151,0.00147549102220441,-1.38889584798185
"TP53INP2",-0.10730955249488,3.28310076059056,-4.53860460314236,9.75722251618932e-06,3.71678243712157e-05,2.42720300117995
"RTCD1",0.107291278006653,3.22909283223086,7.63939388792473,8.82422707499081e-13,1.10035272146126e-11,18.2386497694828
"LOC151658",0.107282335506924,0.0223842733212627,0.791829041826397,0.429397397454502,0.536075023611032,-7.07285315478808
"TH1L",0.107269261763526,3.46559566008934,7.89339884169509,1.89154868998898e-13,2.64148285876424e-12,19.7547301550863
"HEBP2",0.107265773367081,3.42941284654368,5.2365854454978,4.12214248066029e-07,2.00012745311306e-06,5.47592992348853
"GREB1L",-0.107251722571344,1.31237702230792,-0.530785900026411,0.596155363078725,0.689577333184053,-7.24529928267101
"EIF2S2",0.107228576656751,3.4621121284659,7.1547386600995,1.54772840402199e-11,1.57835400149024e-10,15.4229778199178
"CSE1L",0.107219080664489,3.52262374360485,6.60431289083508,3.51824137184515e-10,2.86680476684398e-09,12.3599448551934
"SRA1",0.107207246881779,3.2910806504968,5.37817986339394,2.08713549307527e-07,1.05992609175806e-06,6.13518254964803
"ZNF470",-0.107170679995682,2.8520639567055,-2.05496438402772,0.0411807486884914,0.0728818959091682,-5.29430647193695
"XKR3",0.107158844226982,-0.0768411069593646,1.3889827357551,0.166380873328834,0.244305523594866,-6.4250728725319
"MRPL22",0.107146416518925,3.21052747611549,5.87569214137011,1.73343146396116e-08,1.0704988486142e-07,8.5533807692026
"CPSF4L",0.107110816475243,-0.0886248681325929,0.932476439327246,0.35221335252535,0.456927268830125,-6.9519004250963
"SLC25A5",0.107109228666594,3.61844204559324,6.48935859396167,6.6298513402234e-10,5.19432870749773e-09,11.7398044431473
"LOC121838",0.107097911733458,2.27873337638255,0.58731804209673,0.55765180555771,0.65627521668287,-7.21370622277609
"VPS13C",-0.107093963089893,3.30123991836306,-3.42837157018151,0.000737077382544242,0.00194689295263456,-1.66909928581449
"GUSBL1",-0.107089422069718,2.02490039070115,-1.29802199525464,0.195772949999822,0.280884351402378,-6.5463284166342
"FAM154A",0.107053384407599,0.0391758131799654,0.861454569194546,0.390018155660312,0.496886631770307,-7.01542514320538
"NDUFAF4",0.107047800060836,3.07793632160436,4.53807136965758,9.77960732704023e-06,3.72319794534645e-05,2.42500690815219
"PIP5K1C",-0.107001293263796,3.36638289654456,-7.29725099337612,6.73710235911954e-12,7.35026256841461e-11,16.2399511579123
